Date,Close,High,Low,Open,Volume,Return,MA10,MA50,Volatility,Target
2005-02-09,4.754993438720703,5.0036889666886095,4.7023754290077,4.9828403927160405,686173140,-0.03554181827888703,4.897882270812988,4.6845902061462406,0.1868845351895481,0
2005-02-10,4.665643215179443,4.770631444400952,4.5978853341128785,4.76467443735905,758548692,-0.018790819523254454,4.897634124755859,4.687568616867066,0.18722484288660743,0
2005-02-11,4.651247024536133,4.773360435340228,4.618235679758697,4.632879906156698,524115360,-0.0030855746955689156,4.890336990356445,4.69126181602478,0.19595333148714442,1
2005-02-14,4.789989948272705,4.792223588844799,4.492399787360167,4.538316400348642,1540945512,0.0298291883885502,4.883809328079224,4.698007841110229,0.19832433141599468,1
2005-02-15,4.845587730407715,4.960007098302449,4.79222484662591,4.805131064540612,1030280688,0.01160707699502761,4.89207444190979,4.7053694248199465,0.19441090934297003,1
2005-02-16,4.9245147705078125,4.9473487028772425,4.822504572542655,4.832432759905056,660630708,0.016288434858954925,4.873335552215576,4.716349744796753,0.17931240326817782,0
2005-02-17,4.911855697631836,4.957772789415934,4.884802301143824,4.910119104528137,416159424,-0.0025706233945707035,4.841168928146362,4.729489374160766,0.12943427912661923,1
2005-02-18,4.913097381591797,4.935186922649448,4.8810791810975545,4.926996748117539,339096564,0.0002527932489058138,4.825259494781494,4.743373613357544,0.10543569239412448,0
2005-02-22,4.749782562255859,4.936675842939389,4.725459379530807,4.877108140967153,538808652,-0.033240704722816816,4.813693428039551,4.752279005050659,0.10687191860162426,1
2005-02-23,4.813817501068115,4.826972004279681,4.682519810501249,4.797684021918039,622816560,0.013481656891224825,4.802052927017212,4.763348665237427,0.0988042050276964,0
2005-02-24,4.688228607177734,4.712055685798633,4.5229278354329,4.551223141571766,1031539428,-0.026089251173837535,4.795376443862915,4.7725022315979,0.10443289416627011,0
2005-02-25,4.613272190093994,4.7137931191445155,4.604337154043411,4.694681137094223,398541060,-0.01598821716351051,4.7901393413543705,4.776066331863404,0.11265139967801266,1
2005-02-28,4.665890216827393,4.712552642312174,4.612776102242269,4.616499467459025,312423264,0.011405792800690318,4.791603660583496,4.780141744613648,0.11072406524091669,0
2005-03-01,4.617988109588623,4.7095730543043395,4.517219841661578,4.698156563300041,372075552,-0.010266445418285253,4.774403476715088,4.784902200698853,0.12361214424338865,0
2005-03-02,4.596146583557129,4.657947920581239,4.57579505586189,4.615257620067822,291128580,-0.004729662682791069,4.749459362030029,4.787433815002442,0.13249985041935983,1
2005-03-03,4.641567707061768,4.659933881879575,4.574553278379956,4.619725981355945,304039656,0.009882435792438526,4.721164655685425,4.788421659469605,0.12064465837674308,0
2005-03-04,4.614017009735107,4.647523985776129,4.593416249306782,4.633872907957864,270693036,-0.005935644822059549,4.691380786895752,4.789488906860352,0.1039460108297966,1
2005-03-07,4.686243057250977,4.705850667869821,4.64206303388409,4.660678440762501,346349304,0.015653615355877504,4.66869535446167,4.79073486328125,0.0690931882491842,0
2005-03-08,4.596643447875977,4.712055470416287,4.5909347294272,4.69344053653655,321522156,-0.019119710241312315,4.653381443023681,4.789394598007203,0.06602693145932187,0
2005-03-09,4.501087188720703,4.58299319631172,4.4715523332733795,4.572072332242456,453961584,-0.02078826870929662,4.622108411788941,4.7841526317596434,0.054680676505792516,0
2005-03-10,4.467083930969238,4.497364593422093,4.403048000780823,4.49264855097223,437981580,-0.007554454363086771,4.599993944168091,4.777808666229248,0.0680522675610537,0
2005-03-11,4.412975311279297,4.491157934506269,4.396842779379671,4.478500480127705,320810868,-0.012112738539524437,4.579964256286621,4.770313053131104,0.08973279677170325,0
2005-03-14,4.34323263168335,4.427868381940265,4.283169298387945,4.426131315704081,445418136,-0.015804004028232232,4.547698497772217,4.759089517593384,0.11091316574269551,1
2005-03-15,4.433080196380615,4.46758032133962,4.323872994802023,4.350926389567682,416467116,0.020686795370305155,4.529207706451416,4.752050580978394,0.11328097067984054,0
2005-03-16,4.358371734619141,4.433080230600545,4.343728926158191,4.3856743628492,283967748,-0.016852494981360877,4.505430221557617,4.738593225479126,0.12226729961143862,1
2005-03-17,4.449957847595215,4.458644123559818,4.363335808505942,4.396347156841611,330093576,0.02101383694479142,4.486269235610962,4.73104302406311,0.11324308587067307,1
2005-03-18,4.468573570251465,4.477508607185288,4.425634505869443,4.438044620948067,283316400,0.004183348088636407,4.471724891662598,4.724356555938721,0.10397341104958473,1
2005-03-21,4.48942232131958,4.5214395776501135,4.399326140348221,4.449461758676969,299048652,0.004665638987553233,4.452042818069458,4.720549201965332,0.07281296228265474,0
2005-03-22,4.432831764221191,4.515730439361859,4.414217774930073,4.496867216798646,225042732,-0.012605309335601778,4.435661649703979,4.712979135513305,0.05216623318959042,1
2005-03-23,4.442264080047607,4.473537418649486,4.417196035437521,4.417196035437521,193606200,0.002127830770061623,4.42977933883667,4.704997081756591,0.04703298852476235,1
2005-03-24,4.448966026306152,4.4889256464113165,4.44772458901148,4.4849544658538445,148059792,0.0015086780384458987,4.427967548370361,4.697903594970703,0.04576824301858003,1
2005-03-28,4.502823352813721,4.586715161402146,4.491157629977617,4.509276932649998,349170480,0.012105582777912183,4.436952352523804,4.690973873138428,0.05101627828468103,0
2005-03-29,4.456908226013184,4.548990237877081,4.4196778775906305,4.493641526607375,258661080,-0.010196963816456517,4.448319911956787,4.683150663375854,0.03908194039858474,1
2005-03-30,4.478750228881836,4.5035699897541965,4.457652415344044,4.483466271933973,249194556,0.004900707342630373,4.452886915206909,4.673461008071899,0.03976565052951059,1
2005-03-31,4.48023796081543,4.502079212858978,4.409004540177895,4.416699085156535,270473256,0.00033217568686905175,4.465073537826538,4.661850242614746,0.022513169686316774,0
2005-04-01,4.468573570251465,4.540798728008124,4.467331660179575,4.511263874276361,247032720,-0.0026035203187827483,4.466935110092163,4.6532824516296385,0.021885299243324326,1
2005-04-04,4.598877429962158,4.599622292212528,4.463609499438249,4.466338769309285,322732944,0.029160056931402556,4.479965496063232,4.648998537063599,0.047162695406621546,1
2005-04-05,4.680285930633545,4.72223136632459,4.6554661769832935,4.659437356484468,349118532,0.017701820044387695,4.499051856994629,4.649142475128174,0.07917268873140042,1
2005-04-06,4.6964192390441895,4.707091814200215,4.655714291834587,4.696915813862013,209893896,0.0034470775182875446,4.525410604476929,4.653361845016479,0.09662975093419982,1
2005-04-07,4.809101581573486,4.830446259213666,4.682023827809574,4.685498432790904,387300312,0.02399324608682707,4.562094354629517,4.661621904373169,0.12655522711852638,0
2005-04-08,4.766659736633301,4.842359970094624,4.7517676936046715,4.8073642128450285,204459336,-0.00882531679156151,4.5938637256622314,4.663016786575318,0.13461966056105648,1
2005-04-11,4.795947551727295,4.834914487549101,4.773360964095598,4.792472000888598,216203580,0.006144305805784178,4.623176145553589,4.6655732440948485,0.14416788853277637,1
2005-04-12,4.814066410064697,4.8254829029113315,4.7011358248597315,4.790239328763987,292491216,0.0037779517273655028,4.65889196395874,4.667370204925537,0.14263289940314053,0
2005-04-13,4.788500785827637,4.823000912622611,4.709077663225563,4.801904049617854,261969768,-0.005310608965345964,4.68986701965332,4.666034889221192,0.13243453609916855,0
2005-04-14,4.751767635345459,4.823993735745307,4.718260657173961,4.796940338718881,245861892,-0.007671117146079487,4.717019987106323,4.665811510086059,0.11073725894355298,0
2005-04-15,4.59168004989624,4.724217768082467,4.58324064215158,4.7182607616407894,462632904,-0.03369011234017971,4.7293306350708,4.655407037734985,0.08355545194243368,1
2005-04-18,4.6405744552612305,4.6631610427163,4.554201649857655,4.581255046050621,261749988,0.010648478298503239,4.733500337600708,4.6435480880737305,0.07711418552534136,1
2005-04-19,4.750527381896973,4.765418952559986,4.666883366597712,4.699149855152887,336862800,0.023693818016664592,4.740524482727051,4.63711480140686,0.07489558618071136,1
2005-04-20,4.9168195724487305,4.9763882157972175,4.8624649647863665,4.928733111947065,617441940,0.03500499569488946,4.7625645160675045,4.6381423282623295,0.09114164489490265,1
2005-04-21,5.068718433380127,5.088077286334035,4.947100627478577,4.974402786589075,709365924,0.03089372280051883,4.788526201248169,4.640912246704102,0.13316056579812519,1
2005-04-22,5.356380939483643,5.559655989282462,5.317910102251172,5.532353357262846,1326875796,0.05675251247122137,4.8474983215332035,4.65293999671936,0.22280768446395058,1
2005-04-25,5.547989845275879,5.578021745084662,5.398821604176582,5.406268334899853,792806400,0.035772083419202794,4.9227025508880615,4.670586929321289,0.31238571423888645,0
2005-04-26,5.429351329803467,5.510016375391896,5.4179343634531,5.465836815905869,690189120,-0.021384054185577317,4.984231042861938,4.686149015426635,0.34725865015744417,1
2005-04-27,5.454915523529053,5.48147282004129,5.379463101528307,5.4104876800787345,410181408,0.004708517127129941,5.05087251663208,4.699447526931762,0.36879982790158067,0
2005-04-28,5.446725368499756,5.5120017895067,5.403538016189806,5.447965859800679,346964688,-0.0015014265562811602,5.12036828994751,4.711470279693604,0.37164184413032625,1
2005-04-29,5.460376262664795,5.516220596948105,5.406268521558162,5.507781189203608,366441192,0.002506257107065979,5.207237911224365,4.722187509536743,0.33394773345411527,1
2005-05-02,5.517212867736816,5.5522086227564005,5.465587531731886,5.511256334661981,390305304,0.01040891732326954,5.294901752471924,4.734294652938843,0.2792484574373593,1
2005-05-03,5.614010810852051,5.662657651237459,5.493138808680393,5.506293313850572,710496792,0.01754471785587297,5.381250095367432,4.748312921524048,0.2192776224646312,1
2005-05-04,5.67134428024292,5.705596120515445,5.634115355613949,5.639823128623948,482856660,0.010212568397631516,5.45670256614685,4.766744155883789,0.16474635502173002,0
2005-05-05,5.633617401123047,5.674321870103822,5.606316194122591,5.674321870103822,300083616,-0.0066521934228717106,5.513192462921142,4.7831401538848874,0.10172312127465136,1
2005-05-06,5.659430503845215,5.68995945037768,5.620959670814528,5.668862587708761,270285444,0.004581976531992105,5.5434974193572994,4.802564191818237,0.09471603612979311,0
2005-05-09,5.6097917556762695,5.671344813126947,5.595147526008415,5.6589356433463935,221250528,-0.008770979365365306,5.549677610397339,4.822494583129883,0.0970297531835165,1
2005-05-10,5.653971195220947,5.653971195220947,5.577525628653835,5.596140090771474,253578168,0.00787541525048141,5.572139596939087,4.842256202697754,0.09194580932113926,1
2005-05-11,5.740591526031494,5.757717208655981,5.657197226592871,5.683009657766086,458692848,0.015320263902964815,5.600707197189331,4.864708271026611,0.09577739112303173,0
2005-05-12,5.676805019378662,5.763923159702324,5.663898803378268,5.728678170789557,357570072,-0.011111486745500554,5.623715162277222,4.886321439743042,0.08120385065686683,1
2005-05-13,5.689712047576904,5.73562867236076,5.642058356536676,5.6882227958368246,296323380,0.0022736430358594184,5.646648740768432,4.907284326553345,0.059407342206217385,1
2005-05-16,5.734635353088379,5.748782533641603,5.673082301321855,5.700632273105887,227028744,0.00789553234607121,5.668390989303589,4.92969669342041,0.04475095998783803,1
2005-05-17,5.786260604858398,5.794202964511036,5.713538403846963,5.722473913152484,312043644,0.009002359974329854,5.685615968704224,4.951697044372558,0.05374102414728505,1
2005-05-18,5.935924530029297,5.956028716763466,5.795940558065203,5.798174198948418,491987520,0.025865396564619614,5.7120739936828615,4.978482666015625,0.09512757691704794,1
2005-05-19,5.93641996383667,5.98581165562321,5.913834324273965,5.965211842233082,388271340,8.346362977951216e-05,5.742354249954223,5.007189321517944,0.11374925700394299,1
2005-05-20,5.99673318862915,5.998222913121637,5.948086353559096,5.986805002511444,326213460,0.010159864894986326,5.776084518432617,5.037782306671143,0.13453831667220958,1
2005-05-23,6.340241432189941,6.406013955793828,6.024035798166275,6.035204476343009,854676468,0.05728256248120944,5.849129486083984,5.076327629089356,0.210863066488415,1
2005-05-24,6.353891372680664,6.588191940830475,6.291842216617907,6.377718452913846,1160562276,0.0021529054747695398,5.919121503829956,5.116540803909301,0.2511922843530672,1
2005-05-25,6.473275184631348,6.477494651868861,6.220608454490801,6.272730839962763,721593684,0.018789086081010042,5.992389869689942,5.157344703674316,0.2961622843573154,0
2005-05-26,6.433315277099609,6.5464950958701955,6.410977920371201,6.476999205445779,541322136,-0.006173058674627363,6.068040895462036,5.198843574523925,0.3031317147217568,1
2005-05-27,6.602090835571289,6.603331326758316,6.434556423633379,6.464587849812335,486876636,0.026234616399488875,6.159278774261475,5.241886234283447,0.3137289425145644,1
2005-05-31,6.881811618804932,6.909857694266227,6.685734067509388,6.687222846248274,888582528,0.04236851479330461,6.27399640083313,5.290150995254517,0.34896083546213547,1
2005-06-01,7.148127555847168,7.269497057841383,6.9997051317047765,7.028992167522305,1406260332,0.038698521812848385,6.410183095932007,5.343325099945068,0.3995433354954409,0
2005-06-02,7.145646095275879,7.192307100971838,7.0637396291232495,7.166245436728677,718245036,-0.00034714833386806365,6.531155252456665,5.397581386566162,0.4224736549286462,0
2005-06-03,6.9560227394104,7.180394169776812,6.885285416824993,7.118096254848779,750540708,-0.026536908396686765,6.633115530014038,5.447856559753418,0.38430301093503777,1
2005-06-06,7.22109842300415,7.290842120825373,6.9949894606037075,7.008888353514008,900134964,0.038107363003850425,6.755552053451538,5.503299207687378,0.352772135021951,1
2005-06-07,7.275205135345459,7.4357903383064485,7.205213623815914,7.373989000813152,971947080,0.00749286454384035,6.84904842376709,5.558746843338013,0.3543655228399742,0
2005-06-08,6.938647270202637,7.276942377726638,6.899928153236667,7.26850391717255,1027007964,-0.04626094507049816,6.9075240135192875,5.608381624221802,0.30890987827666466,1
2005-06-09,7.106183052062988,7.160538609681294,6.963468381805618,7.066719065244318,656986356,0.02414530892495681,6.970814800262451,5.660930280685425,0.2727766582167351,0
2005-06-10,7.0116190910339355,7.13025743874583,6.950065566910448,7.123059941291773,507356136,-0.013307279074608158,7.028645181655884,5.711557903289795,0.19691500423476163,1
2005-06-13,7.017824649810791,7.053565272210447,6.863196433924574,6.9451024407361865,511615872,0.0008850393463031292,7.070218563079834,5.762542924880981,0.12904120072051317,0
2005-06-14,6.908616542816162,6.980345597837715,6.893724972403301,6.914573549324051,403272324,-0.015561532589386307,7.072899055480957,5.808737707138062,0.12490479452486787,0
2005-06-15,6.820505619049072,6.882554774042055,6.637582580060141,6.8254699487083865,834488676,-0.012753772513067196,7.040136861801147,5.851542100906372,0.14442236491820706,1
2005-06-16,6.8860297203063965,6.907374396960462,6.77756690644795,6.80710175681737,497997504,0.009606927245147556,7.014175224304199,5.8953343105316165,0.14666557647062223,1
2005-06-17,6.957015514373779,6.957015514373779,6.847807354982117,6.924749499525908,416958624,0.010308667977143804,7.0142745018005375,5.938292589187622,0.14662216911084874,1
2005-06-20,7.115862846374512,7.139937741316548,6.744308512668636,6.852523524371419,840147012,0.022832683306877932,7.003750944137574,5.9852766513824465,0.13329964115368823,1
2005-06-21,7.1441569328308105,7.205213883220239,7.072923508757532,7.149865651756256,604686708,0.003976198960989663,6.990646123886108,6.032240839004516,0.10761466731077823,1
2005-06-22,7.180393695831299,7.255349062048458,7.164757264508343,7.189577019287403,418541040,0.0050722238244744755,7.014820766448975,6.079567384719849,0.12096113996190894,1
2005-06-23,7.190570831298828,7.317152499222018,7.110899410607968,7.148128812190532,561693744,0.001417350621517821,7.023259544372559,6.127608785629272,0.13060256283074811,1
2005-06-24,7.377712726593018,7.396326716409595,7.187343902465208,7.220106018996201,710137152,0.02602601374561342,7.059868907928466,6.180127687454224,0.17179198273694846,1
2005-06-27,7.547727584838867,7.5569109083009405,7.293572557967789,7.418664481561144,711403884,0.02304438578003043,7.112859201431275,6.239248638153076,0.22943675597601776,0
2005-06-28,7.495606422424316,7.675549994642895,7.495606422424316,7.601835594413281,760698540,-0.0069055436657844416,7.17155818939209,6.296349277496338,0.24587613969428523,0
2005-06-29,7.26527738571167,7.55467740609878,7.251130205616724,7.508015925719434,731216052,-0.03072853932452746,7.21603536605835,6.346644277572632,0.21340073747946156,1
2005-06-30,7.300770282745361,7.41940957509497,7.2235803274337504,7.305486324789801,603172224,0.004885277622502571,7.257509422302246,6.394323291778565,0.17979438233578957,0
2005-07-01,7.228793144226074,7.352643638084366,7.178408769458315,7.322859552235093,368734896,-0.009858841701867793,7.284687185287476,6.437524785995484,0.14684682389452405,1
2005-07-05,7.339488983154297,7.346190851614489,7.203476191993066,7.249889858816275,299460240,0.015313183918762352,7.307049798965454,6.477186946868897,0.13481535600224756,0
2005-07-06,7.2354936599731445,7.386398498232606,7.232019527789802,7.3789531860950675,319691988,-0.014169286638326395,7.316183471679688,6.510937023162842,0.12531231088920494,1
